MW,FaultType,Rjb,VS30,PGA
3.97,Yanal Atımlı,34.92,244.74,0.005559630138757335
3.97,Yanal Atımlı,57.4,365.0,0.0017705773379467077
3.97,Yanal Atımlı,17.62,335.43,0.025740224568604718
3.97,Yanal Atımlı,73.24,244.0,0.003457381625400715
3.97,Yanal Atımlı,41.01,760.0,0.0038286171979725852
3.97,Yanal Atımlı,44.21,639.74,0.001667071371848872
3.97,Yanal Atımlı,20.78,388.68,0.013260635602709549
3.97,Yanal Atımlı,21.24,699.0,0.008871704330459957
3.97,Yanal Atımlı,90.07,704.1,0.0034348234741155667
3.97,Yanal Atımlı,34.12,355.87,0.00970089093162052
3.97,Yanal Atımlı,14.14,440.67,0.011897828562491393
3.97,Yanal Atımlı,137.75,489.62,0.0008340773558608878
3.97,Yanal Atımlı,61.8,698.72,0.003111880136216601
3.97,Yanal Atımlı,67.57,405.0,0.0028856508083964453
3.97,Yanal Atımlı,19.34,342.64,0.014162448204645722
3.97,Yanal Atımlı,86.23,383.69,0.004592707825744725
3.97,Yanal Atımlı,48.1,441.33,0.007211635401302848
3.97,Yanal Atımlı,44.99,316.83,0.007223335657698096
3.97,Yanal Atımlı,39.95,325.97,0.007699246682684046
3.97,Yanal Atımlı,44.54,279.46,0.009479008302679462
3.97,Yanal Atımlı,44.74,495.59,0.010008342408841632
3.97,Yanal Atımlı,39.26,414.03,0.01065392690943397
3.88,Ters Eğim Atımlı,30.32,423.11,0.003598015447126564
3.88,Ters Eğim Atımlı,114.26,275.0,0.0004904612907381173
3.88,Ters Eğim Atımlı,31.76,422.33,0.003497304316192767
3.88,Ters Eğim Atımlı,82.06,481.14,0.0006608117740571894
3.88,Ters Eğim Atımlı,168.81,576.04,7.422690221294433e-05
3.88,Ters Eğim Atımlı,27.58,420.48,0.01264973046420044
3.88,Ters Eğim Atımlı,120.67,629.08,0.00025274819623277234
3.88,Ters Eğim Atımlı,53.56,383.09,0.0005857824783891116
3.88,Ters Eğim Atımlı,146.95,511.0,0.000201142028794904
3.88,Ters Eğim Atımlı,25.92,416.52,0.0030834807382811406
3.88,Ters Eğim Atımlı,48.22,639.74,0.0003995402767746576
3.88,Ters Eğim Atımlı,126.64,360.0,0.00028066417410467623
3.88,Ters Eğim Atımlı,100.85,485.0,0.00044284331495391234
3.88,Ters Eğim Atımlı,51.37,249.0,0.0009099253066001627
3.88,Ters Eğim Atımlı,152.19,541.0,0.00029831666890948284
3.88,Ters Eğim Atımlı,33.99,428.08,0.006583124686764492
3.88,Ters Eğim Atımlı,297.5,396.0,3.798005431499539e-05
3.88,Ters Eğim Atımlı,31.96,383.09,0.005670751018622506
3.88,Ters Eğim Atımlı,50.67,277.66,0.0007167439507252572
3.88,Ters Eğim Atımlı,118.55,374.5,0.0004573885141414244
4.06,Yanal Atımlı,12.61,760.0,0.002693684051548891
4.06,Yanal Atımlı,139.63,943.0,0.0003710014134888572
4.06,Yanal Atımlı,79.48,786.0,0.0026265405571203144
4.06,Yanal Atımlı,96.02,1131.0,0.001422515850378596
3.7,Ters Eğim Atımlı,89.14,521.55,0.00018680054126112697
3.7,Ters Eğim Atımlı,97.94,613.05,0.0019917980937717585
3.7,Ters Eğim Atımlı,129.76,507.06,0.0001090241372178198
3.7,Ters Eğim Atımlı,160.45,560.63,0.00037966994187137073
3.7,Ters Eğim Atımlı,109.09,627.87,0.0002781428315770514
3.7,Ters Eğim Atımlı,172.4,527.95,1.955399942952848e-05
3.7,Yanal Atımlı,19.31,518.85,0.0032323499662748768
3.7,Yanal Atımlı,16.01,521.55,0.0011824620347937265
3.7,Yanal Atımlı,81.26,600.0,0.00027414124709317274
3.7,Yanal Atımlı,31.12,613.05,0.0013285757225169892
3.7,Yanal Atımlı,45.89,519.0,0.0003697430332552731
3.7,Yanal Atımlı,32.18,552.56,0.0018511308032100379
3.7,Yanal Atımlı,7.41,501.27,0.04382115361930001
3.7,Yanal Atımlı,23.25,507.43,0.0050096513927316575
3.7,Yanal Atımlı,18.47,652.29,0.006284670763841937
3.7,Yanal Atımlı,82.55,507.06,0.0003952961306990115
3.7,Yanal Atımlı,54.59,584.0,0.0003717489819061378
3.7,Yanal Atımlı,70.53,560.63,0.0014950711876272147
3.7,Yanal Atımlı,66.32,504.27,0.0009573758501079919
3.7,Yanal Atımlı,67.03,690.97,0.000675002812905376
3.7,Yanal Atımlı,40.22,635.15,0.0023574677985394605
3.7,Yanal Atımlı,45.21,535.12,0.002511428347468701
3.7,Yanal Atımlı,123.18,652.29,2.008844536667783e-05
3.7,Yanal Atımlı,71.75,652.29,0.00023420317554476071
3.7,Yanal Atımlı,87.18,560.63,0.0014344142888135004
3.7,Yanal Atımlı,33.73,627.87,0.001636341529232883
3.7,Yanal Atımlı,85.6,560.63,0.0002593432335749865
3.7,Yanal Atımlı,79.55,560.63,0.00036476974724406624
3.8,Yanal Atımlı,39.37,527.95,0.001959559624010867
3.81,Yanal Atımlı,110.02,347.0,0.000296374528435306
3.81,Yanal Atımlı,123.84,461.0,0.0004889236534328852
3.81,Yanal Atımlı,27.71,481.14,0.0020783203048711524
3.81,Yanal Atımlı,15.23,392.7,0.027329001707174616
3.81,Yanal Atımlı,64.01,396.33,0.0008416727904879543
3.81,Yanal Atımlı,68.54,365.0,0.00039156286067506456
3.81,Yanal Atımlı,124.02,338.28,0.0003947963310584966
3.81,Yanal Atımlı,24.89,335.43,0.00966719503753698
3.81,Yanal Atımlı,23.35,414.77,0.007954434634961137
3.81,Yanal Atımlı,33.97,388.68,0.001707610573178103
3.81,Yanal Atımlı,94.02,465.0,0.00039703867169254436
3.81,Yanal Atımlı,41.98,278.64,0.005521046963163314
3.81,Yanal Atımlı,36.57,355.87,0.0016699209668475004
3.81,Yanal Atımlı,20.28,222.0,0.009456881092861347
3.81,Yanal Atımlı,63.58,393.0,0.0005183059935015704
3.81,Yanal Atımlı,29.82,420.96,0.002002842824802191
3.81,Yanal Atımlı,36.9,405.79,0.001139524289789125
3.81,Yanal Atımlı,71.36,377.62,0.0007419506632207831
3.81,Yanal Atımlı,56.79,277.66,0.0011915092305160083
3.81,Yanal Atımlı,82.21,405.0,0.000795585337576083
3.81,Yanal Atımlı,29.85,342.64,0.0027108764793424747
4.02,Yanal Atımlı,76.92,432.0,0.0012768524667257765
4.02,Yanal Atımlı,53.16,715.0,0.0009884451769353523
4.02,Yanal Atımlı,38.63,1464.0,0.002941301718594626
4.02,Yanal Atımlı,43.44,580.0,0.005065309454946461
4.02,Yanal Atımlı,68.78,644.0,0.0005978895317921197
4.02,Yanal Atımlı,12.1,623.0,0.03491275351081049
4.02,Yanal Atımlı,68.07,511.0,0.0017961678606280983
4.02,Yanal Atımlı,35.9,760.0,0.001592373027820862
4.02,Yanal Atımlı,98.54,895.0,0.0008303949493310397
4.02,Yanal Atımlı,63.02,402.0,0.0041961352159768026
3.94,Yanal Atımlı,122.7,257.03,0.001440686371888101
3.94,Yanal Atımlı,108.6,760.0,0.000662516589683134
3.94,Yanal Atımlı,13.55,511.0,0.02331003464486503
3.94,Yanal Atımlı,171.14,356.0,0.00017828924597296946
3.94,Yanal Atımlı,133.76,341.0,0.0002714404394130322
3.94,Yanal Atımlı,163.65,763.0,0.00010571327043966618
3.94,Yanal Atımlı,103.05,399.9,0.004583822690437898
3.94,Yanal Atımlı,160.91,796.0,0.00018174893731320686
3.94,Yanal Atımlı,185.48,500.0,0.00019069590880815978
3.94,Yanal Atımlı,154.63,524.0,0.0001511780985926864
3.94,Yanal Atımlı,70.89,619.0,0.00563280977092029
3.94,Yanal Atımlı,152.11,210.25,0.0001720171194700109
3.94,Yanal Atımlı,81.58,652.2,0.007910186389070414
3.94,Yanal Atımlı,315.42,432.0,1.9295249343815178e-05
3.94,Yanal Atımlı,211.01,927.0,0.00010131827084677275
3.94,Yanal Atımlı,166.81,505.0,0.00022960079906176285
3.94,Yanal Atımlı,128.88,370.0,0.0006406051586743039
3.94,Yanal Atımlı,220.61,434.29,8.324847740493516e-05
3.94,Yanal Atımlı,136.39,396.06,0.0006671102970208525
3.94,Yanal Atımlı,104.27,576.04,0.0020143308565540993
3.94,Yanal Atımlı,95.1,361.0,0.0024257464484679844
3.94,Yanal Atımlı,32.45,611.0,0.06664629755169367
3.94,Yanal Atımlı,276.78,1329.0,7.981477460345297e-06
3.94,Yanal Atımlı,66.7,625.0,0.0032231128178594696
3.94,Yanal Atımlı,263.25,1242.0,3.4147362061658585e-05
3.94,Yanal Atımlı,188.91,743.0,4.0147403990420104e-05
3.94,Yanal Atımlı,61.11,559.0,0.012503575420968832
3.94,Yanal Atımlı,238.19,726.0,2.0978226244370614e-05
3.94,Yanal Atımlı,222.41,981.0,3.244902200452272e-05
3.94,Yanal Atımlı,45.01,655.67,0.010669886208563175
3.94,Yanal Atımlı,183.42,388.0,0.0002553619040414016
3.94,Yanal Atımlı,307.1,448.0,1.759347650124898e-05
3.94,Yanal Atımlı,149.41,244.74,0.0005546573903996052
3.94,Yanal Atımlı,258.74,680.05,2.8333286256627558e-05
3.94,Yanal Atımlı,181.79,1188.0,7.078513590585243e-05
3.94,Yanal Atımlı,128.4,338.28,0.0011536266993504268
3.94,Yanal Atımlı,121.13,244.0,0.0014188451948686297
3.94,Yanal Atımlı,202.5,760.0,0.0001375659821910926
3.94,Yanal Atımlı,170.19,414.77,0.0004626033384180879
3.94,Yanal Atımlı,16.62,489.0,0.08003129107445563
3.94,Yanal Atımlı,202.06,639.74,5.10786899186931e-05
3.94,Yanal Atımlı,172.82,388.68,0.00019849494839398307
3.94,Yanal Atımlı,131.36,417.99,0.00076154839324842
3.94,Yanal Atımlı,103.97,763.0,0.0009540257849970514
3.94,Yanal Atımlı,69.92,465.0,0.004921207803982403
3.94,Yanal Atımlı,139.86,699.0,0.0004661861937718019
3.94,Yanal Atımlı,100.55,704.1,0.001742634283879053
3.94,Yanal Atımlı,186.01,529.99,0.00014505299805481442
3.94,Yanal Atımlı,150.19,355.87,0.000763295361270963
3.94,Yanal Atımlı,122.22,309.0,0.0002980608612121021
3.94,Yanal Atımlı,99.02,253.0,0.00141201184749155
3.94,Yanal Atımlı,237.36,1131.0,4.51667550344277e-05
3.94,Yanal Atımlı,121.01,420.96,0.00046102002285225094
3.94,Yanal Atımlı,30.58,439.0,0.010212560349631186
3.94,Yanal Atımlı,11.6,827.0,0.11234018027524915
3.94,Yanal Atımlı,123.22,499.0,0.0006588339794460286
3.94,Yanal Atımlı,225.5,750.25,2.781046536845437e-05
3.94,Yanal Atımlı,152.35,440.67,0.0003506708722083002
3.94,Yanal Atımlı,136.84,302.09,0.0007509731281840184
3.94,Yanal Atımlı,97.68,503.0,0.0010697078875990258
3.94,Yanal Atımlı,200.74,586.0,0.00016795723930837278
3.94,Yanal Atımlı,321.43,895.0,1.2321629218573328e-05
3.94,Yanal Atımlı,117.98,217.84,0.0007860962500065879
3.94,Yanal Atımlı,229.66,405.0,0.00010575769645302417
3.94,Yanal Atımlı,209.51,374.5,0.00029487518028170834
3.94,Yanal Atımlı,100.97,242.0,0.0012054969930201775
4.19,Yanal Atımlı,93.93,763.0,0.0015785435185595232
4.19,Yanal Atımlı,73.88,796.0,0.0008250639750620372
4.19,Yanal Atımlı,180.34,1029.0,0.0002203455940548846
4.19,Yanal Atımlı,366.54,715.0,1.7842926780660173e-05
4.19,Yanal Atımlı,175.97,927.0,0.00015054790045566894
4.19,Yanal Atımlı,71.81,805.0,0.00159687359759434
4.19,Yanal Atımlı,155.7,743.0,0.00011535162679546396
4.19,Yanal Atımlı,143.38,981.0,0.0004637387702411779
4.19,Yanal Atımlı,94.1,1188.0,0.0004078231503495112
4.19,Yanal Atımlı,305.5,760.0,1.5968858149535926e-05
4.19,Yanal Atımlı,172.1,760.0,0.0003105083502871541
4.19,Yanal Atımlı,18.02,763.0,0.013468938546432534
4.19,Yanal Atımlı,22.85,786.0,0.006768022486330926
4.19,Yanal Atımlı,42.28,704.1,0.005576932939160523
4.19,Yanal Atımlı,187.53,1131.0,9.029955738258079e-05
4.19,Yanal Atımlı,91.21,827.0,0.001389440297110898
4.19,Yanal Atımlı,214.5,750.25,4.0387394328676365e-05
4.19,Yanal Atımlı,24.38,1100.0,0.013885018037108973
4.19,Yanal Atımlı,226.06,819.0,4.738227238757128e-05
3.75,Yanal Atımlı,39.47,600.0,0.00028933902229193
3.75,Yanal Atımlı,140.23,613.05,0.00015003835775654172
3.75,Yanal Atımlı,74.46,519.0,0.00016131023041199218
3.75,Yanal Atımlı,105.01,391.84,0.0003095914570513372
3.75,Yanal Atımlı,122.96,480.79,0.00012581529605405696
3.75,Yanal Atımlı,92.88,385.47,0.0003328551720809818
3.75,Yanal Atımlı,72.31,504.27,0.0003059714495421427
3.75,Yanal Atımlı,58.94,690.97,0.00028181293242323
3.75,Yanal Atımlı,79.09,429.01,0.0002711535176169028
3.75,Yanal Atımlı,84.21,402.6,0.00020567297617394951
3.75,Yanal Atımlı,87.02,432.0,0.00023073682777125112
3.75,Yanal Atımlı,69.67,376.0,0.0001911597029560885
3.75,Yanal Atımlı,59.19,710.29,0.00014402682997365456
3.75,Yanal Atımlı,8.4,643.8,0.0017895982912988042
3.75,Yanal Atımlı,91.8,360.27,0.00010244451136068735
4.14,Yanal Atımlı,105.3,760.0,3.596275055915495e-05
4.14,Yanal Atımlı,100.5,796.0,0.0009331856428765124
4.14,Yanal Atımlı,207.75,1029.0,0.00012274961027734465
4.14,Yanal Atımlı,164.73,927.0,9.202807256946112e-05
4.14,Yanal Atımlı,154.86,1464.0,0.00012545147616740106
4.14,Yanal Atımlı,37.52,1329.0,0.0013161151184528084
4.14,Yanal Atımlı,150.39,1242.0,0.00016159810731267865
4.14,Yanal Atımlı,244.97,743.0,7.453531277039093e-05
4.14,Yanal Atımlı,62.93,943.0,0.003506417799520956
4.14,Yanal Atımlı,3.25,726.0,0.048957571203758585
4.14,Yanal Atımlı,134.69,981.0,0.00038884779270742943
4.14,Yanal Atımlı,75.52,1188.0,0.0031495000818037933
4.14,Yanal Atımlı,167.98,760.0,0.00016065983199617755
4.14,Yanal Atımlı,99.37,956.0,0.004616051345356966
4.14,Yanal Atımlı,172.25,760.0,0.0001406091802183627
4.14,Yanal Atımlı,210.95,1312.0,0.00022516942300450122
4.14,Yanal Atımlı,134.66,786.0,0.00011788337078188764
4.14,Yanal Atımlı,144.25,704.1,0.0001707574377955467
4.14,Yanal Atımlı,136.57,1131.0,0.00028604933614048114
4.14,Yanal Atımlı,143.14,1100.0,6.456921912467271e-05
4.14,Yanal Atımlı,73.78,819.0,0.0026532703668283655
4.05,Yanal Atımlı,58.84,511.0,0.0008361518763636783
4.05,Yanal Atımlı,226.35,500.0,7.642815700676028e-05
4.05,Yanal Atımlı,320.67,461.0,4.328554411001437e-05
4.05,Yanal Atımlı,233.96,505.0,0.000298883518708175
4.05,Yanal Atımlı,272.95,434.29,4.718827566387651e-05
4.05,Yanal Atımlı,137.53,576.04,0.0005242468249989216
4.05,Yanal Atımlı,120.95,559.0,0.0005271998795827727
4.05,Yanal Atımlı,280.16,448.0,6.42470128255003e-06
4.05,Yanal Atımlı,222.04,414.77,0.0001672089274270366
4.05,Yanal Atımlı,83.73,489.0,0.001336070156754895
4.05,Yanal Atımlı,167.24,417.99,0.000255678510437033
4.05,Yanal Atımlı,104.4,465.0,0.0004942117137116946
4.05,Yanal Atımlı,132.06,408.2,0.0003550108835673211
4.05,Yanal Atımlı,224.31,462.66,5.3288316008765e-05
4.05,Yanal Atımlı,177.28,420.96,0.00019225822696969301
4.05,Yanal Atımlı,102.59,439.0,0.0005156569857919506
4.05,Yanal Atımlı,142.88,499.0,0.0006288752273795017
4.05,Yanal Atımlı,204.29,440.67,9.475888429403335e-05
4.05,Yanal Atımlı,34.12,503.0,0.0031455400006606894
4.05,Yanal Atımlı,239.6,586.0,0.00010205452307438411
4.11,Yanal Atımlı,119.11,375.0,0.0013837708657832952
4.11,Yanal Atımlı,161.96,356.0,0.000806936335898694
4.11,Yanal Atımlı,104.7,715.0,0.0006180709982629908
4.11,Yanal Atımlı,148.26,927.0,0.00019423432319402254
4.11,Yanal Atımlı,21.09,1464.0,0.014207057097795007
4.11,Yanal Atımlı,143.67,1329.0,0.00014546880042583013
4.11,Yanal Atımlı,89.9,1242.0,0.0014762946321921684
4.11,Yanal Atımlı,142.82,726.0,0.0001780054081227871
4.11,Yanal Atımlı,264.52,259.0,0.0003633440718980564
4.11,Yanal Atımlı,140.28,365.0,0.0004290940948177218
4.11,Yanal Atımlı,208.63,1188.0,6.652817163653304e-05
4.11,Yanal Atımlı,249.5,308.0,9.260092344080593e-05
4.11,Yanal Atımlı,48.73,760.0,0.0010849618046703071
4.11,Yanal Atımlı,160.82,760.0,0.0002902116397490631
4.11,Yanal Atımlı,230.72,704.1,0.00011303807213487851
4.11,Yanal Atımlı,105.42,1131.0,0.0005309814348226216
4.11,Yanal Atımlı,121.84,356.0,0.001906020529774716
4.11,Yanal Atımlı,124.35,924.0,0.0005594288175171708
4.11,Yanal Atımlı,84.39,895.0,0.0018094513314266317
4.11,Yanal Atımlı,151.11,819.0,0.00022925944012362935
4.11,Yanal Atımlı,122.27,347.0,0.00026738854984867996
4.11,Yanal Atımlı,97.73,372.0,0.0005347956298109867
3.9,Yanal Atımlı,159.4,679.0,7.573996645497013e-05
3.86,Yanal Atımlı,116.44,750.25,0.00013418182890857465
3.86,Yanal Atımlı,54.98,440.67,0.001243293731947652
3.86,Yanal Atımlı,68.74,302.09,0.0008841977147964645
3.86,Yanal Atımlı,28.08,698.72,0.005003001388218486
3.86,Yanal Atımlı,33.2,586.0,0.004315619198733731
3.86,Yanal Atımlı,73.74,405.0,0.001125633594100718
3.86,Yanal Atımlı,40.44,374.5,0.005296573610361674
3.86,Yanal Atımlı,163.63,402.0,0.0002293469735652293
3.74,Ters Oblik Atımlı,197.59,500.0,3.0240601008081835e-05
3.74,Ters Oblik Atımlı,103.15,461.0,0.0007151977563512696
3.74,Ters Oblik Atımlı,254.9,715.0,3.9379106858967737e-05
3.74,Ters Oblik Atımlı,162.26,927.0,6.844873479765715e-05
3.74,Ters Oblik Atımlı,140.17,434.29,0.00010548282630746107
3.74,Ters Oblik Atımlı,139.51,668.72,0.00010232244622452104
3.74,Ters Oblik Atımlı,29.41,489.0,0.0010143851850842954
3.74,Ters Oblik Atımlı,142.92,644.0,0.00010162409448560906
3.74,Ters Oblik Atımlı,49.43,474.0,0.001347409880261196
3.74,Ters Oblik Atımlı,11.69,522.0,0.006376613806881936
3.74,Ters Oblik Atımlı,164.31,760.0,0.00012379273776090422
3.74,Ters Oblik Atımlı,91.56,416.52,0.00017843269650131391
3.74,Ters Oblik Atımlı,191.54,462.66,5.373711422713356e-05
3.74,Ters Oblik Atımlı,170.98,1131.0,3.8818700367863944e-05
3.74,Ters Oblik Atımlı,44.25,485.0,0.0006548419921163425
3.74,Ters Oblik Atımlı,75.44,489.62,0.0005554089624506432
3.74,Ters Oblik Atımlı,43.31,440.0,0.0004393796531590647
3.74,Ters Oblik Atımlı,125.48,895.0,0.00024098917987345407
3.74,Ters Oblik Atımlı,148.94,405.0,0.00025838958743573627
3.74,Ters Oblik Atımlı,52.77,660.0,0.0007775417501637967
3.87,Yanal Atımlı,38.88,356.0,0.002918981106883352
3.87,Yanal Atımlı,79.12,370.0,0.0034802581159767173
3.87,Yanal Atımlı,146.68,434.29,0.000115607505514348
3.87,Yanal Atımlı,42.03,361.0,0.008183274680696821
3.87,Yanal Atımlı,51.03,388.0,0.004030419113953458
3.87,Yanal Atımlı,184.94,378.0,0.00013428678784292223
3.87,Yanal Atımlı,71.94,365.0,0.0006005101548210905
3.87,Yanal Atımlı,39.93,338.28,0.004583616910962403
3.87,Yanal Atımlı,21.05,244.0,0.0023805801223737984
3.87,Yanal Atımlı,193.39,416.52,3.128814282152266e-05
3.87,Yanal Atımlı,80.96,388.68,0.00030952572554125447
3.87,Yanal Atımlı,63.6,465.0,0.00017208716977003253
3.87,Yanal Atımlı,95.43,462.66,0.00012806224872041722
3.87,Yanal Atımlı,106.84,372.0,0.00027885675405268565
3.87,Yanal Atımlı,54.38,355.87,7.27129302496468e-05
3.87,Yanal Atımlı,102.87,253.0,0.0011885848895627775
3.87,Yanal Atımlı,9.84,499.0,0.0019226287048935112
3.88,Yanal Atımlı,84.0,511.0,0.0013630549874693134
3.88,Yanal Atımlı,30.8,257.03,0.005775357074057903
3.88,Yanal Atımlı,149.86,356.0,0.0002632526381538654
3.88,Yanal Atımlı,42.1,619.0,0.0024231333075396904
3.88,Yanal Atımlı,72.03,210.25,0.0012898278516536462
3.88,Yanal Atımlı,109.64,576.04,0.00012418414221606559
3.88,Yanal Atımlı,75.14,361.0,0.0019544745193114618
3.88,Yanal Atımlı,56.77,625.0,0.0009775789063380255
3.88,Yanal Atımlı,86.13,805.0,0.001051060666866428
3.88,Yanal Atımlı,107.41,743.0,0.00012081022058791218
3.88,Yanal Atımlı,57.85,655.67,0.0010491377747591257
3.88,Yanal Atımlı,66.64,763.0,0.0005233195788946559
3.88,Yanal Atımlı,84.64,465.0,0.0005787999167106108
3.88,Yanal Atımlı,95.68,704.1,0.0008152034061594995
3.88,Yanal Atımlı,12.64,253.0,0.01679458437170188
3.88,Yanal Atımlı,33.23,191.14,0.011487172809053321
3.88,Yanal Atımlı,28.78,503.0,0.005171351893368198
3.88,Yanal Atımlı,49.88,242.0,0.0034941616071334195
3.77,Yanal Atımlı,206.18,511.0,3.202463152777874e-05
3.77,Yanal Atımlı,39.92,927.0,0.0004116835839362192
3.77,Yanal Atımlı,270.27,477.0,2.8374583440995217e-05
3.77,Yanal Atımlı,23.22,668.72,0.0005947012146713759
3.77,Yanal Atımlı,132.55,629.08,8.292233631597701e-05
3.77,Yanal Atımlı,13.36,1015.88,0.002993617480025038
3.77,Yanal Atımlı,13.47,708.84,0.0026329525134716125
3.77,Yanal Atımlı,193.3,679.0,3.642019098261293e-05
3.77,Yanal Atımlı,10.29,390.12,0.019810739212624374
3.77,Yanal Atımlı,184.9,644.0,1.3749138475191818e-05
3.77,Yanal Atımlı,60.87,335.43,0.0004862725764156766
3.77,Yanal Atımlı,27.83,760.0,0.0017784187057388735
3.77,Yanal Atımlı,145.22,465.0,8.509487817078065e-05
3.77,Yanal Atımlı,61.24,699.0,0.00032187550937505326
3.77,Yanal Atımlı,82.67,360.0,0.0004702503445036271
3.77,Yanal Atımlı,13.72,278.64,0.01727704364728347
3.77,Yanal Atımlı,144.72,485.0,7.454875840180036e-05
3.77,Yanal Atımlı,225.77,482.0,6.0504526462901935e-05
3.77,Yanal Atımlı,56.73,383.09,0.00023746605594909768
3.75,Yanal Atımlı,102.82,511.0,0.00036441392904975516
3.75,Yanal Atımlı,108.02,619.0,0.00040351313523384835
3.75,Yanal Atımlı,56.37,210.25,0.001732154343345881
3.75,Yanal Atımlı,177.32,576.04,0.0001207962075163372
3.75,Yanal Atımlı,145.65,361.0,0.000293942551960634
3.75,Yanal Atımlı,135.04,611.0,0.00024659241240070626
3.75,Yanal Atımlı,25.49,196.0,0.029047737038909206
3.75,Yanal Atımlı,85.73,743.0,0.0008572265907508003
3.75,Yanal Atımlı,109.43,655.67,0.00033166417235633094
3.75,Yanal Atımlı,126.65,489.0,0.0003598225880174423
3.75,Yanal Atımlı,146.38,465.0,0.00014682930374785547
3.75,Yanal Atımlı,164.76,704.1,0.00015534809647324295
3.75,Yanal Atımlı,128.59,827.0,0.0002451620241379158
3.75,Yanal Atımlı,43.53,503.0,0.0008166785934622384
3.75,Yanal Atımlı,22.77,242.0,0.007766777390218748
4.06,Yanal Atımlı,123.07,763.0,0.00018625994006498013
4.06,Yanal Atımlı,146.43,796.0,8.227503648403931e-05
4.06,Yanal Atımlı,187.53,1029.0,5.05856998272239e-05
4.06,Yanal Atımlı,256.38,927.0,2.1788523385718454e-05
4.06,Yanal Atımlı,374.65,1464.0,3.0951659357779187e-06
4.06,Yanal Atımlı,73.94,805.0,0.0027517113367134007
4.06,Yanal Atımlı,124.23,743.0,0.00015728114970135486
4.06,Yanal Atımlı,236.82,943.0,9.032139096028138e-06
4.06,Yanal Atımlı,185.8,981.0,3.175618532506699e-05
4.06,Yanal Atımlı,396.42,760.0,2.0491893738744596e-06
4.06,Yanal Atımlı,108.4,763.0,0.000283173003837036
4.06,Yanal Atımlı,126.3,704.1,0.0004236552006922729
4.06,Yanal Atımlı,79.54,827.0,0.0013974771224572514
4.06,Yanal Atımlı,282.19,750.25,2.2308779276553884e-05
3.87,Yanal Atımlı,110.7,210.25,0.0003651782185764233
3.87,Yanal Atımlı,220.47,434.29,9.507177992758946e-05
3.87,Yanal Atımlı,59.81,361.0,0.005482159841101211
3.87,Yanal Atımlı,72.58,238.0,0.0014176080903734749
3.87,Yanal Atımlı,87.18,388.0,0.0005602975842503875
